user_name,age,gender,location,category,brand,price in $,click_rate,availability,ratings,image_url,image_description
Customer_5,52,Female,Toowoomba,Shoes,Merrell,61.0,452,Available,3,http://i.pinimg.com/400x/12/bf/8a/12bf8adce751944aef25840984e68128.jpg, These are snakeskin-textured black and white ankle boots with a pointed toe and a unique orange heel. The boots are made of leather and have a side zipper closure. They are perfect for a night out on the town or for a special occasion.
Customer_6,52,Female,Toowoomba,Pants,Express,36.6,189,Out of Stock,2,http://i.pinimg.com/400x/59/a9/37/59a937b74e53b8d3b3738260c9479208.jpg, A classic pair of mid-rise skinny jeans in a dark wash. They have a comfortable stretch and are perfect for everyday wear.
Customer_7,52,Female,Toowoomba,Shoes,Birkenstock,61.0,393,Out of Stock,1,http://i.pinimg.com/400x/6e/f4/e8/6ef4e8dc706197dd05a8a66444fefae8.jpg, TOMS Men's Classics Alpargata Slip-On Casual Shoes - White Canvas
Customer_8,52,Female,Toowoomba,Shirts & Tops,Adidas,42.7,339,Available,4,http://i.pinimg.com/400x/a9/85/f4/a985f4affda663b6a9f5f2d2b646e5f9.jpg, A black silk tank top with a relaxed fit. It has a scoop neck and a slightly curved hem. The top is perfect for layering or wearing on its own. It can be dressed up or down and is a versatile piece that can be worn all year round.
Customer_9,52,Female,Toowoomba,Shirts & Tops,Adidas,42.7,309,Available,1,http://i.pinimg.com/400x/d3/e7/af/d3e7af7370f9cff9b63d437ebefc58cf.jpg," A white and blue sleeveless t-shirt with the words ""Private Planes, Islands, Tan Lines, Mojitos"" written on it. The shirt is made of a soft and lightweight fabric and has a relaxed fit. It is perfect for a summer day or a casual night out."
Customer_10,52,Female,Toowoomba,Pants,Zara,47.58,294,Available,1,http://i.pinimg.com/400x/95/a8/60/95a860637d7eea6d14b7ad6cd31d4c2c.jpg, These are women's wide-leg linen pants with a relaxed fit. They have a drawstring waist and two front pockets. The pants are made from a lightweight linen fabric and are perfect for summer weather. They can be dressed up or down and are available in a variety of colors.
Customer_1,55,Male,Toowoomba,Shoes,Nike,93.75,393,Available,2,http://i.pinimg.com/400x/95/31/43/9531434e3c0fb3312a99fca70411829a.jpg, These are women's blue suede and patent leather brogues. They have a lace-up closure and a lug sole. The shoes are perfect for a casual day out or a night on the town.
Customer_2,55,Male,Toowoomba,Shoes,Puma,62.5,337,Available,5,http://i.pinimg.com/400x/9a/3f/39/9a3f39bf02282a6024203859c7233806.jpg," These black suede ankle boots are perfect for a night out on the town. They feature a pointed toe, a kitten heel, and a side zipper closure. The boots are also fully lined for added comfort."
Customer_3,55,Male,Toowoomba,"Handbags, Wallets & Cases",Gucci,200.0,286,Available,4,http://i.pinimg.com/400x/9b/97/20/9b972086bc72fa4c884919ae9945db78.jpg," A beautiful and stylish handbag from Coach, perfect for any occasion. It is made of high-quality leather and features a unique and eye-catching design. The bag is spacious and can hold all of your essentials, and it also has a long strap that can be worn on the shoulder or cross-body. The bag is available in a variety of colors, so you can find the perfect one to match your style."
Customer_4,55,Male,Toowoomba,Shoes,Birkenstock,62.5,396,Available,4,http://i.pinimg.com/400x/e3/cc/64/e3cc645c8b2a101f5819e7a5565cc592.jpg, These are women's silver leather sandals. They have a flat sole and two wide straps that go over the top of the foot. The straps are made of a metallic silver leather and the sole is made of a brown rubber material. These sandals would be perfect for a summer day or a night out on the town. They are comfortable and stylish and can be dressed up or down.
Customer_5,55,Male,Toowoomba,Sunglasses,Burberry,87.5,456,Available,5,http://i.pinimg.com/400x/b3/eb/d7/b3ebd780ea8236ab07c965b44b6e6a04.jpg, Chloé Women's Carlina Double Round Sunglasses. Gold-tone metal frames with brown gradient lenses. 100% UVA/UVB protection. Includes case.
Customer_6,55,Male,Toowoomba,Coats & Jackets,Ralph Lauren,100.0,269,Available,5,http://i.pinimg.com/400x/af/f1/fb/aff1fb085edeb028e1d5fb767682434e.jpg," A women's beige cropped moto jacket with silver hardware. It has a slim fit and is made of faux suede. The jacket is perfect for a casual day out or a night on the town. It can be paired with jeans, a skirt, or a dress."
Customer_7,55,Male,Toowoomba,"Handbags, Wallets & Cases",Marc Jacobs,125.0,483,Available,1,http://i.pinimg.com/400x/6d/81/d5/6d81d5cdd815d4c5d7cf369b29ee1c0f.jpg, A black crocodile Birkin handbag from Hermes with silver hardware. It is in excellent condition and comes with a dustbag.
Customer_8,55,Male,Toowoomba,Pants,Lee,37.5,407,Available,4,http://i.pinimg.com/400x/b7/cc/3d/b7cc3d034ae149a9702ffdae20e8098b.jpg," Express Mid Rise Stretch Ankle Skinny Jean - Light Grey Wash

These Express mid rise stretch ankle skinny jeans are a must-have for any wardrobe. They feature a light grey wash, are made with a comfortable stretch fabric, and have a skinny leg that is perfect for showing off your favorite shoes. The mid rise waist is also flattering on all body types."
Customer_9,55,Male,Toowoomba,Shoes,Dr. Martens,62.5,187,Out of Stock,5,http://i.pinimg.com/400x/2c/df/a7/2cdfa75bc5abe699af7acdc69d4768e7.jpg, These are women's shoes. They are a light pink color and have a geometric pattern on the upper. The shoes have a 3-inch heel and a rubber sole. They are perfect for a summer day or a night out.
Customer_10,55,Male,Toowoomba,Pants,The North Face,37.5,192,Available,4,http://i.pinimg.com/400x/9a/2f/e2/9a2fe2f70cda23708bc66c286c1e7c6b.jpg," Light blue high waisted flared jeans. The jeans have a slim fit through the hips and thighs, with a flared leg from the knee down. They are made from a stretch denim fabric and have a mid-rise waist. The jeans are perfect for a casual day out or a night on the town. They can be dressed up or down, depending on the occasion."
Customer_1,28,Male,Sunshine Coast,"Handbags, Wallets & Cases",Alexander McQueen,98.0,164,Available,4,http://i.pinimg.com/400x/c3/3e/65/c33e659421ff69e1aede29d1a4360307.jpg," A yellow leather crossbody bag with a silver zipper and a black strap. It is made of pebbled leather and has a Coach logo on the front. The bag is about 10 inches wide, 8 inches tall, and 2 inches deep. It has a long strap that can be adjusted to fit different heights. The bag has a main compartment with a zippered pocket inside. It is perfect for everyday use or for travel."
Customer_2,28,Male,Sunshine Coast,Shirts & Tops,Columbia,24.5,159,Available,4,http://i.pinimg.com/400x/86/ce/7f/86ce7f1b70fae64354d8a486249288fb.jpg," &bull; A white, sleeveless, halter top
&bull; The top is cropped, ending just below the bust
&bull; The back of the top is open, with a tie closure
&bull; The top is made of a soft, lightweight fabric"
Customer_3,28,Male,Sunshine Coast,Pants,Dickies,29.4,340,Available,3,http://i.pinimg.com/400x/70/c5/fe/70c5fe618b43b4f1b54e818ef8128d33.jpg," A pair of olive green, wide-legged pants with a relaxed fit and an elastic waistband. They are made from a lightweight, breathable fabric and are perfect for a casual day out or a comfortable night at home."
Customer_4,28,Male,Sunshine Coast,Pants,Calvin Klein,29.4,409,Available,5,http://i.pinimg.com/400x/f2/ff/b8/f2ffb824b4d530632ee430407dbbf1d3.jpg," Light blue, high-waisted, straight-leg jeans with distressing throughout."
Customer_5,28,Male,Sunshine Coast,Shoes,Merrell,49.0,138,Out of Stock,3,http://i.pinimg.com/400x/cb/a4/f6/cba4f6ac8599a4cd0869b250ada0105e.jpg," These women's slides are perfect for a casual day out or a night on the town. They feature a unique knotted design that adds a touch of style, and the metallic silver color is sure to turn heads. The slides are made from high-quality materials and are comfortable to wear all day long."
Customer_6,28,Male,Sunshine Coast,Pants,H&M,35.28,165,Available,5,http://i.pinimg.com/400x/f8/7a/05/f87a05b42e3aa66f221446347410a9fb.jpg," A pair of pink, high-waisted, wide-legged pants with a cropped, flared hem. The pants are made from a lightweight, fluid fabric and have a relaxed fit. They are perfect for a casual day out or a night on the town."
Customer_7,28,Male,Sunshine Coast,Pants,Express,29.4,101,Available,4,http://i.pinimg.com/400x/49/b2/5f/49b25f7b899b5c324108568ecc34fe51.jpg," High-rise, straight-leg jeans with a raw hem and exposed button fly. Made with a touch of stretch for a comfortable fit. These jeans are perfect for a casual day out or a night on the town."
Customer_8,28,Male,Sunshine Coast,Shoes,Dr. Martens,49.0,288,Available,4,http://i.pinimg.com/400x/e6/e6/f2/e6e6f21cec6b6ffebb28651077f6817d.jpg, These are yellow python printed leather lace up sandals with a stiletto heel. The sandals have a peep toe and a caged design. The heel is approximately 4 inches high.
Customer_9,28,Male,Sunshine Coast,Shoes,Converse,49.0,155,Available,1,http://i.pinimg.com/400x/8f/fd/c0/8ffdc0f9fc2ec355c9d84e53c705e90f.jpg, These are women's white leather slip-on flats with a perforated vamp and a pointed toe. They have a rubber sole and a padded insole. They are perfect for casual wear or for work.
Customer_10,28,Male,Sunshine Coast,Pants,Champion,29.4,203,Available,4,http://i.pinimg.com/400x/b2/14/47/b21447bf0fe40682dde022412841780e.jpg," The AGOLDE Riley High Rise Skinny Jeans are a must-have for any fashionista. These jeans are made with a super-soft stretch fabric that hugs your curves in all the right places. They feature a high-rise waist, skinny legs, and distressed knees. The dark wash makes them easy to dress up or down, and the versatile style can be worn year-round."
Customer_1,44,Male,Bunbury,Skirts,Mango,39.9,441,Available,2,http://i.pinimg.com/400x/f5/70/9e/f5709eb9237290c2fe3910485634891c.jpg," Green floral print, high waisted, tiered ruffle, handkerchief hem, maxi skirt"
Customer_2,44,Male,Bunbury,Shoes,New Balance,57.0,127,Available,3,http://i.pinimg.com/400x/b3/12/69/b3126981115a3b21344dff3272bd1349.jpg," These are Golden Goose Superstar sneakers in light blue denim with a white star, brown leopard print laces and a distressed finish. They are made in Italy and have a rubber sole."
Customer_3,44,Male,Bunbury,Shirts & Tops,Vans,28.5,267,Available,2,http://i.pinimg.com/400x/28/aa/52/28aa52152a4d73e5a60b7350aac4004e.jpg," A black lace cami with adjustable straps. The cami is lined with a nude color. It is a fitted style and hits at the hip. The model is wearing a size small. She is 5'10"" tall and has a 34"" bust, 26"" waist, and 36"" hips."
Customer_4,44,Male,Bunbury,Shirts & Tops,Forever 21,31.35,496,Available,1,http://i.pinimg.com/400x/12/79/11/1279117949918e8154f8608a5799eb81.jpg," A beautiful blue, white and black plaid flannel shirt. It is a relaxed fit, with a slightly cropped length. The shirt has a collar and long sleeves. It is perfect for a casual day out or a night on the town."
Customer_5,44,Male,Bunbury,"Handbags, Wallets & Cases",Bottega Veneta,114.0,331,Available,3,http://i.pinimg.com/400x/78/f9/e9/78f9e99e6e83b7561510ec8f3d1c689d.jpg," This is a red leather tote bag with a thin shoulder strap and a gold-tone metal accent on the front. The bag is lined with red fabric and has a small interior pocket. It is perfect for carrying your everyday essentials, such as your phone, wallet, and keys."
Customer_6,44,Male,Bunbury,Sunglasses,Versace,79.8,205,Available,2,http://i.pinimg.com/400x/93/97/2a/93972a82a58a1bd9447ce93b367a8d71.jpg, brown plastic frame with grey mirror lenses
Customer_7,44,Male,Bunbury,Skirts,Boohoo,39.9,276,Out of Stock,2,http://i.pinimg.com/400x/4c/86/e9/4c86e94590ff30c6304fdaa117995589.jpg," A beautiful, high-waisted, pink, ruffled skirt. It is perfect for a formal occasion. It is made of a soft, lightweight fabric and has a fitted silhouette. The skirt is also very versatile and can be dressed up or down."
Customer_8,44,Male,Bunbury,Shoes,Merrell,57.0,405,Available,3,http://i.pinimg.com/400x/4f/77/10/4f77109896cf1db235d884071e629ab4.jpg, These are women's black leather loafers with a bow on the front. They have a rubber sole and a 1-inch heel. They are perfect for casual wear or for work.
Customer_9,44,Male,Bunbury,Skirts,Lulus,39.9,200,Available,3,http://i.pinimg.com/400x/ab/43/9e/ab439e7ef46c1ca7c1b1c58fef6b6377.jpg," A women's high-waisted, button-up denim skirt with a raw hem and distressed detailing. It is a mini-skirt, and the model is wearing a white shirt with it. The skirt is burnt orange in color."
Customer_10,44,Male,Bunbury,Coats & Jackets,Helly Hansen,91.2,112,Available,4,http://i.pinimg.com/400x/6e/5c/7f/6e5c7f308a76ecfe13febd72d65ed29d.jpg," A floral-print, cropped denim jacket with raw edges and silver hardware. It is perfect for a casual day out or a night on the town."
Customer_1,66,Female,Tamworth,Shorts,Gap,27.2,286,Available,3,http://i.pinimg.com/400x/e1/08/92/e10892295217f73243806c01b9a561b0.jpg, Women's dark denim mid-rise cutoff shorts with five pockets and belt loops.
Customer_2,66,Female,Tamworth,Pants,Columbia,40.8,438,Available,5,http://i.pinimg.com/400x/d5/22/c3/d522c3b187594ce83813cf6bd1f21191.jpg, A pair of navy blue sweatpants with red and white striped detailing down the sides. The sweatpants are full-length and have a relaxed fit. They are made from a soft and comfortable cotton blend fabric.
Customer_3,66,Female,Tamworth,Earrings,Dior,68.0,101,Out of Stock,5,http://i.pinimg.com/400x/17/dd/f6/17ddf6f14f27d31f0ec4cd0daeaf2e09.jpg," A pair of statement earrings featuring a cluster of lemons, daisies, and leaves. The lemons are a bright yellow color, the daisies are white with a yellow center, and the leaves are a bright green color. The earrings are made of a lightweight material and are easy to wear. They are perfect for a summer day or a special occasion."
Customer_4,66,Female,Tamworth,"Handbags, Wallets & Cases",Valentino,136.0,222,Available,2,http://i.pinimg.com/400x/9e/9f/2a/9e9f2a8790f682846187911e8487e547.jpg, This is a burgundy leather shoulder bag with a gold chain strap. It has a quilted pattern and a gold clasp. The bag is lined with beige fabric and has an interior zip pocket. It is perfect for a night out or a special occasion.
Customer_5,66,Female,Tamworth,Shoes,Reebok,68.0,254,Available,5,http://i.pinimg.com/400x/0e/18/12/0e1812b01e2599eda1fc6717a83fe9e4.jpg, Hunter Kids First Classic Rain Boot - Marine/Red
Customer_6,66,Female,Tamworth,Skirts,Free People,47.6,268,Available,4,http://i.pinimg.com/400x/6d/0d/a0/6d0da0b5fee94bde26aa6038ef7245f6.jpg, A beige suede wrap skirt with a high waist and a side slit. It is perfect for a night out or a special occasion.
Customer_7,66,Female,Tamworth,Shorts,Adidas,38.08,250,Available,1,http://i.pinimg.com/400x/fe/76/db/fe76dbf95d6fd0a4d47fe3de3b874717.jpg, Light blue denim cutoff shorts with frayed hem and whiskering. Five-pocket styling with belt loops. Zip fly and single button closure.
Customer_8,66,Female,Tamworth,Earrings,Fossil,68.0,384,Available,2,http://i.pinimg.com/400x/cd/13/1e/cd131ed75a287b83c24042a29b465f7e.jpg," These are blue statement earrings. They are made of tiny blue beads and have a floral design. The earrings are long and hang down from the earlobe. They would be perfect for a special occasion or a night out on the town.

Category: Earrings
Price: $50
Brand: Ann Taylor
Material: Beads
Color: Blue
Length: 3 inches
Width: 1 inch
Weight: 1 ounce
Occasion: Special occasion, night out on the town"
Customer_9,66,Female,Tamworth,Necklaces,Tiffany & Co.,81.6,373,Available,4,http://i.pinimg.com/400x/74/d9/d0/74d9d076f66e8c6b9278736f695db3d4.jpg," This is a beautiful and unique necklace. The pendant is made of 14k yellow gold and features a heart-shaped design with a citrine gemstone in the center. The citrine is surrounded by sparkling diamonds, and the pendant is suspended from a delicate 14k yellow gold chain. The necklace is perfect for any occasion and would make a wonderful gift for someone special.

Here are some of the details about the necklace:

- Category: Necklaces
- Subcategory: Pendants
- Material: 14k yellow gold
- Gemstone: Citrine
- Diamond: 0.05ct
- Chain: 14k yellow gold, 18 inches
- Clasp: Lobster claw
- Setting: Bezel
- Style: Classic
- Occasion: Any occasion
- Gift: Perfect for any special occasion"
Customer_10,66,Female,Tamworth,Coats & Jackets,Tommy Hilfiger,108.8,439,Available,2,http://i.pinimg.com/400x/cf/6c/e8/cf6ce8a08b8a7f6ec995c9218a72e80e.jpg," A women's denim jacket with a relaxed fit. It has a medium blue wash and is distressed throughout. The jacket has a pointed collar, two chest pockets, and two side pockets. The sleeves are long and have button cuffs. The jacket is made of 100% cotton and is machine washable."
Customer_1,79,Male,Mackay,Shoes,Clarks,74.5,482,Out of Stock,2,http://i.pinimg.com/400x/02/95/7d/02957d00c4854c3b32d02b529436abd4.jpg, These are women's leather sandals with a thong toe and ankle strap. They have a flat sole and are available in a variety of colors. The sandals are perfect for summer and can be dressed up or down.
Customer_2,79,Male,Mackay,Pants,Puma,44.7,131,Available,4,http://i.pinimg.com/400x/18/12/57/1812570d7bbab8d9166fe3ac70988421.jpg, White high-rise skinny jeans with distressed knees and a raw hem. They are made from a super-soft stretch fabric that hugs your curves in all the right places. They have a classic five-pocket design and a zip fly with a button closure. These jeans are perfect for a casual day out or a night on the town.
Customer_3,79,Male,Mackay,Pants,Calvin Klein,44.7,433,Available,4,http://i.pinimg.com/400x/e2/14/50/e2145023973d184c2537d3918013869f.jpg," Light blue high waisted, distressed mom jeans with holes at the knees."
Customer_4,79,Male,Mackay,Shirts & Tops,Tommy Hilfiger,37.25,482,Out of Stock,4,http://i.pinimg.com/400x/70/e8/08/70e8086e3d02eda3fb7d7c2ebbb47f6d.jpg, A women's short-sleeved V-neck T-shirt in a heather gray color. The shirt has a relaxed fit and a chest pocket. It is made of a soft and lightweight cotton-blend fabric.
Customer_5,79,Male,Mackay,Pants,Dickies,44.7,281,Available,4,http://i.pinimg.com/400x/65/07/73/650773b3c3fd6b1e9e8a14a68a7a2d43.jpg," Light blue, high-waisted, straight-leg jeans with a button fly and five pockets."
Customer_6,79,Male,Mackay,Shirts & Tops,Tommy Hilfiger,37.25,409,Available,2,http://i.pinimg.com/400x/4c/9e/c8/4c9ec83357d708f7c05c731df449cd01.jpg," One-shoulder blue and white striped top with ruffle detailing. The top is fitted and cropped, with a relaxed fit on the one shoulder. It is perfect for a casual day out or a night on the town."
Customer_7,79,Male,Mackay,Skirts,J.Crew,52.15,246,Available,4,http://i.pinimg.com/400x/a2/35/e2/a235e201eaa402110469dd1d7362b2de.jpg, A red satin midi skirt with a high waist and a side slit. It is perfect for a night out or a special occasion.
Customer_8,79,Male,Mackay,Shirts & Tops,Levi's,37.25,212,Available,3,http://i.pinimg.com/400x/cc/cc/20/cccc207a1b4c81c3620c596cc2342a06.jpg," A beautiful ethereal blue blouse with silver polka dots. The blouse has a high Victorian-style collar and long, loose sleeves. It is made of a lightweight, semi-sheer fabric and is perfect for a summer day or evening. It can be dressed up or down and is a versatile piece that can be worn with jeans or a skirt."
Customer_9,79,Male,Mackay,Shoes,Dr. Martens,74.5,169,Available,3,http://i.pinimg.com/400x/75/e9/15/75e915ca1b8bd9ece11010bc8d998051.jpg, These are women's black suede ankle boots with a side zipper closure and a stacked wooden heel. They have a pointed toe and a rubber sole. The boots are perfect for fall and winter weather and can be dressed up or down.
Customer_10,79,Male,Mackay,Shoes,Vans,74.5,166,Available,4,http://i.pinimg.com/400x/14/2e/17/142e17bc0041e344c9de5eb0e27d9953.jpg," These black suede Pigalle Follies 100 spiked pumps from Christian Louboutin feature a pointed toe, a branded insole, and a 4.3 inch heel."
Customer_1,37,Female,Goulburn,Shorts,H&M,25.68,493,Available,2,http://i.pinimg.com/400x/35/10/42/3510425d90a14e86d5b03f549d79a4c9.jpg," A pair of high-waisted, blue chambray shorts with gold button details and front pockets. The shorts are a slim fit and have a 5-inch inseam. They are made from a lightweight, non-stretch fabric and are perfect for summer weather."
Customer_2,37,Female,Goulburn,Earrings,Gucci,107.0,186,Out of Stock,3,http://i.pinimg.com/400x/65/84/25/658425c61eaa5905c24de372d47d8625.jpg," These are long, dangling earrings with a gold chain and brown ostrich feather. They are perfect for a night out or a special occasion."
Customer_3,37,Female,Goulburn,Shirts & Tops,Puma,26.75,237,Available,5,http://i.pinimg.com/400x/83/48/23/834823c96792c11ee892710dbad24974.jpg," A lightweight, embroidered, v-neck top with short, ruffled sleeves. It has a relaxed, peasant-style fit and is perfect for summer. The top is a bright coral color with white embroidery and is available in sizes XS-XL. It is machine washable and can be tumble dried on low heat."
Customer_4,37,Female,Goulburn,Shoes,Vans,53.5,410,Available,3,http://i.pinimg.com/400x/99/6d/0e/996d0e1c5262952182a7ded17d9ab286.jpg, Women's white faux leather flat sandals with double pearl-embellished straps and a brown sole.
Customer_5,37,Female,Goulburn,Shoes,Vans,53.5,356,Available,5,http://i.pinimg.com/400x/ce/b7/61/ceb761166516c20f0cdfdcd645e5c298.jpg, A pair of black leather pumps with a gold GG logo on the toe and a fringe detail on the vamp. The shoes have a 4-inch heel and a pointed toe. They are perfect for a night out on the town or a special occasion.
Customer_6,37,Female,Goulburn,Shoes,Vans,53.5,208,Available,1,http://i.pinimg.com/400x/cd/11/47/cd1147048e2d14044d2d72f0ef250f58.jpg, These are women's high-heeled boots. They are made of brown and black calf hair and have a lace-up front. The boots have a 4-inch heel and a 1-inch platform. They are perfect for a night out on the town or for a special occasion.
Customer_7,37,Female,Goulburn,Skirts,Mango,37.45,463,Available,5,http://i.pinimg.com/400x/72/f3/1e/72f31e99babdc86a50817e8ddb9c5a54.jpg," A black, pleated, lace maxi skirt with an elasticated waistband. It is semi-sheer and has a ruffled hem."
Customer_8,37,Female,Goulburn,Shoes,Brooks,53.5,259,Available,2,http://i.pinimg.com/400x/10/9e/78/109e782ccc04036e7b983e7f513273ad.jpg, These are women's slip-on sandals. They are brown with a bright orange sole. The sandals are made of faux leather and have a textured footbed. They are perfect for summer wear.
Customer_9,37,Female,Goulburn,Shoes,Birkenstock,53.5,392,Available,2,http://i.pinimg.com/400x/df/08/49/df08498e8d2f99dd494b1da7b2ea8f6e.jpg, These are women's gold strappy sandals with a stiletto heel. They are made of leather and have a buckle closure. The sandals are perfect for a formal occasion or a night out on the town. They are also very comfortable and easy to walk in.
Customer_10,37,Female,Goulburn,Pants,Champion,32.1,366,Available,4,http://i.pinimg.com/400x/56/f9/0f/56f90f4c8f586bb9996bd7bf85f7f3af.jpg, White one shoulder jumpsuit with wide leg pants. The jumpsuit is made of a lightweight fabric and has a relaxed fit. The pants have a high waist and a wide leg. The jumpsuit is perfect for a summer day or a night out.
Customer_1,76,Female,Hobart,Shoes,Converse,73.0,168,Out of Stock,5,http://i.pinimg.com/400x/43/a9/97/43a9970079854a0bb51e2a7c61023a8b.jpg, These are women's light tan colored ankle boots. They have a 3-inch heel and are made of faux suede. The boots have a side zipper closure and a perforated design on the upper. They are perfect for fall and winter weather.
Customer_2,76,Female,Hobart,Shoes,Converse,73.0,263,Available,1,http://i.pinimg.com/400x/ce/79/96/ce7996383ae372ab0ed04e54e7861e1d.jpg," These are women's shoes. They are a neutral, light beige color. They are a wedge style, with a 3.5 inch heel. The upper is made of synthetic materials, and the sole is made of rubber. They have a strap around the ankle for added support."
Customer_3,76,Female,Hobart,"Handbags, Wallets & Cases",Dior,146.0,130,Available,3,http://i.pinimg.com/400x/30/a0/6f/30a06f30271b8abc54cde0ea7bf49bd5.jpg," This is a handmade straw clutch bag with yellow pom poms. It is lined with a cotton fabric and has a zipper closure. The bag is perfect for summer and can be used as a beach bag, travel bag, or everyday bag. It is also a great gift for any woman in your life."
Customer_4,76,Female,Hobart,"Handbags, Wallets & Cases",Hermès,146.0,132,Available,3,http://i.pinimg.com/400x/68/0d/9b/680d9bed28e8086e2225fd9af4357588.jpg, This is a handmade straw tote bag with black pom poms. It is perfect for summer and can be used as a beach bag or everyday bag. It is made of high-quality materials and is sure to last.
Customer_5,76,Female,Hobart,Shoes,Birkenstock,73.0,217,Out of Stock,5,http://i.pinimg.com/400x/fd/83/ea/fd83eaaa566dd2fde07bfbdc09a2ae7c.jpg," These black leather ankle boots are perfect for any occasion. They feature a sleek and stylish design, with a pointed toe and a side zipper closure. The boots are also lined with soft leather for added comfort. The boots are in excellent condition and have only been worn a few times."
Customer_6,76,Female,Hobart,Shirts & Tops,Columbia,36.5,458,Available,3,http://i.pinimg.com/400x/50/63/9a/50639a18748ca3bfaae6f851e6f0c8aa.jpg, A pink and white striped shirt with a milkshake embroidered on the chest. The shirt has a relaxed fit and a boat neck. It is made from a lightweight cotton jersey fabric.
Customer_7,76,Female,Hobart,Shirts & Tops,Calvin Klein,36.5,337,Available,2,http://i.pinimg.com/400x/4d/b5/da/4db5daccad3e892dc31277e10fde4176.jpg, A women's off-the-shoulder top with short sleeves. The top is white with grey stripes and has a relaxed fit. It is perfect for a casual day out or a night on the town.
Customer_8,76,Female,Hobart,Shoes,Ecco,73.0,243,Available,1,http://i.pinimg.com/400x/4c/e8/75/4ce8756c70255937421da1c1a20028ff.jpg, These pink glitter shoes are perfect for any little girl who loves unicorns. They have a rainbow strap and a unicorn on the front. The shoes are made of PVC and are easy to clean. They are also very comfortable and perfect for any occasion.
Customer_9,76,Female,Hobart,Skirts,J.Crew,51.1,223,Available,4,http://i.pinimg.com/400x/85/58/a3/8558a3a0361a3616d496519d208d5686.jpg, A black lace pencil skirt with a scalloped hem. It is lined and has a back zipper closure. It is made of 100% polyester and is hand wash only. It is available in sizes 14 to 24.
Customer_10,76,Female,Hobart,Shirts & Tops,Adidas,51.1,299,Available,4,http://i.pinimg.com/400x/5b/3a/ca/5b3aca02a6a3facede397b2524a38e89.jpg, A long-sleeved striped shirt with a crew neck. It is white with black stripes and has a small embroidered logo on the chest. The shirt is made of cotton and is machine washable. It is perfect for casual wear or for layering under a jacket or sweater.
Customer_1,78,Female,Launceston,Pants,Columbia,44.4,239,Out of Stock,5,http://i.pinimg.com/400x/1f/c0/6b/1fc06be76913ca1f6b2b7a41cdfa6565.jpg," A pair of dark blue, mid-rise, skinny fit jeans with a butterfly sequinned white and blue striped t-shirt."
Customer_2,78,Female,Launceston,Shoes,Converse,74.0,451,Available,3,http://i.pinimg.com/400x/a8/e5/42/a8e5428a7f5fc85823c5c1a2655a1035.jpg, Ankle strap sandal with a 4 inch heel. The shoe is made of leather and has a light beige color. The sandal has a unique design with a knot detail at the ankle strap. The shoe is perfect for a special occasion or a night out on the town.
Customer_3,78,Female,Launceston,Shoes,Under Armour,74.0,423,Available,3,http://i.pinimg.com/400x/6f/71/54/6f7154d9c1436c7c211dbe3fe9f22f6c.jpg, These Gucci sandals are crafted from gold glitter leather and feature a 4.5-inch heel. They have an open toe and a buckle closure at the ankle. The sandals are made in Italy and come with a dust bag.
Customer_4,78,Female,Launceston,Sunglasses,Prada,103.6,147,Out of Stock,4,http://i.pinimg.com/400x/7c/52/48/7c524865f82846ce4ac0e037bbf9d4c9.jpg," The image contains a pair of aviator sunglasses with a gold metal frame and pink lenses. The sunglasses are unisex and have a modern, stylish design. They are perfect for protecting your eyes from the sun's harmful UV rays, and they are also a great fashion statement."
Customer_5,78,Female,Launceston,Coats & Jackets,Zara,153.92,163,Available,5,http://i.pinimg.com/400x/29/9e/60/299e6029f9f767e0afa71d58887bfaef.jpg, A fitted red leather moto jacket with silver hardware. It has a cropped length and two front zipper pockets. The jacket is lined with white satin.
Customer_6,78,Female,Launceston,Shoes,Ecco,74.0,498,Available,5,http://i.pinimg.com/400x/9d/74/e8/9d74e8da69ea57796e9797cd40cb6add.jpg," These are Chloe Women's Woody Leather Mules. The upper is made of smooth leather and features a unique strap design that crosses over the foot. The 3.5-inch heel is made of wood and has a rubber sole for traction. The mules are available in a variety of colors, including black, white, and tan."
Customer_7,78,Female,Launceston,Shoes,ASICS,74.0,417,Available,2,http://i.pinimg.com/400x/ed/21/b2/ed21b211649e5cd0f484969f74b5f571.jpg," These are gold, high heel sandals with ankle straps. They are made of leather and have a unique, twisted design. The heels are about 4 inches tall. These sandals would be perfect for a special occasion or a night out on the town. They could be paired with a variety of different outfits, such as a dress, skirt, or pants."
Customer_8,78,Female,Launceston,Shorts,Adidas,41.44,456,Available,1,http://i.pinimg.com/400x/47/5b/9a/475b9a2c0bc342b5629aab1650da1161.jpg, White denim cutoff shorts with a raw hem and a relaxed fit. They are high-waisted and have a button fly closure. The shorts are made from 100% cotton and are machine washable. They are available in sizes 24 to 32.
Customer_9,78,Female,Launceston,Pants,American Eagle,44.4,136,Available,3,http://i.pinimg.com/400x/0a/ef/bb/0aefbbff32ae79a7dc5a54afd25d51f2.jpg," Light blue, high-waisted, straight-leg jeans with a relaxed fit."
